Name,10k_1x_MLAB,10k_1x_MLAB2,10k_1x_NEB,10k_2x_MLAB,1k_1x_MLAB,IVT_DAY1,IVT_DAY2,MicrobeExpress_Bead,MicrobeExpress_RNASE
artP,72.83653655057404,116.01496182162501,99.19422036245435,101.05081924253145,216.98269246059655,90.55618857191924,85.66081744129472,168.68212794476884,80.64514106182096
artQ,104.07287277739145,184.5164721685907,81.98608235944087,173.6283185402487,124.54027529878347,141.54000510052694,118.86496813956614,264.8660177558401,188.10583358180585
ascB,87.10544427047857,116.62087776316594,93.15421601325873,121.5854391175383,282.88059403504735,90.73042103797692,126.70546899467493,164.80250575396946,143.9118784132178
ascF,21.704055784100788,125.98953700328391,24.351097781286274,72.96546584970497,192.484646537626,50.811696892775586,53.231662609551165,137.2286183731127,140.53601787979093
ascG,105.17690992925846,173.45433074678053,98.08476663094093,139.96232819890201,118.60626642062186,96.31461347078752,75.00013931761498,92.36664657523174,158.20397610552286
asd,405.8890482061885,386.6195234339192,342.493756677889,313.5026805450184,269.22648721131037,362.9392464891825,212.4620539095369,261.1271302068175,199.69533911028356
aslA,79.56522652370175,171.97300226402362,105.24871709026301,174.9965418552917,156.37475508983118,100.50366014348286,146.12385366514337,221.65377526642416,106.29534913164375
aslB,32.478099247113896,100.7545857472065,34.05865781302344,93.7845544700204,66.05298373683053,36.00389525374484,62.2936518465197,160.52999984740157,105.62222162269406
asmA,105.22307885740227,112.02569586858712,107.67647445618177,158.34236415451173,146.55505766609267,116.1676422687343,108.92784977582035,131.15684982872511,131.9694866190835
asnA,144.83052657487843,118.15891180934085,179.18584124502848,262.9642523701809,237.65853570719514,170.59665012042007,261.4006372615961,249.53444563694262,264.68001868308323
asnB,88.70024686226249,115.66842974236717,60.05271719240479,133.63791568495913,114.92326562320174,71.81605969606723,81.2194374781499,225.56444259558515,119.11761718013673
asnC,52.68515981498907,81.20933397471697,97.6980782755395,125.37540849496466,0.0,87.94190424750043,62.27880556398667,165.17568831035743,86.6446930785308
asnS,152.46285867182578,145.32550221843087,141.5122949364548,161.463960803006,139.31062241818952,151.0491748543337,134.08327732007896,149.01526542887248,171.1847776081194
aspA,1844.6630022603063,1258.5577980401793,1680.7422820688223,1046.5638450662534,1144.266243709261,1405.665408149253,756.9777652517685,807.7376277569601,630.2829269205565
aspC,222.18767038492584,317.3593639674314,243.38237017046293,227.9434484015387,128.52879077254804,296.14465180535177,195.6563527893967,158.67703924763381,139.956183019808
aspS,194.90567320591822,278.6441401025663,165.58191802010634,225.53965143304418,123.03206456818907,203.26887039605054,196.17442695787096,248.01506904671947,180.61718275553724
asr,129.80059630257912,174.54989458246206,92.23062311520215,171.58688900668824,57.796360769726704,105.09688922415826,153.0840681841545,159.18352268185953,120.31140476227402
astA,64.0193411525789,141.19350111513293,72.85301268091965,112.6604955849452,123.25103849444825,71.65175575595133,124.30738378418948,137.57050434671766,114.77391725491437
astB,47.3727955340268,142.13899331010032,64.22757640570318,119.62485500214478,172.74403363987508,40.7371406867511,84.19107504394962,216.28590946022393,179.8600541667243
astC,47.1370370885261,131.8268560780111,23.8471079760049,122.85595292133965,120.14705042425635,60.17571578028201,67.16995429861005,146.29733553601133,85.25260229346394
astD,31.36973037851098,127.82832859578293,32.03807710255585,127.85911022915448,81.93819039869251,45.20128869783638,55.65401266917221,113.40026439675759,100.19348091674786
astE,26.916966988184267,93.69186916102215,39.049308468477506,72.62508763832278,175.08897527299558,41.34249896659594,54.04032635051758,158.7722148996093,119.55778015184002
atl,73.25610941264156,130.69449718605892,50.71231147524293,129.9699396011751,202.79536256894212,64.79374802721122,71.66126160825898,246.55492986814332,127.68935638168502
atoA,89.25816417214074,155.94182381225895,109.91887020667575,160.14953614731704,256.6972665786446,113.40974440940724,206.74697953067695,257.63285874470733,233.20633540395428
atoB,56.32377034600907,100.8014362391582,72.26593541887861,121.08948039237279,181.92789365617224,71.06033872528296,89.43885451171238,179.61058498622336,137.89238248496838
atoC,77.0439821743478,198.03763792771895,62.57857158730262,107.8343402832448,69.94896600269335,78.78570102093488,82.42246781700678,144.75762927864474,73.48164696177265
atoD,415.59906727023906,204.6560400778925,579.9391992440466,451.78597965321313,173.16492059966598,412.1742617535388,864.6958749167395,223.12663336483558,658.0070387070901
atoE,32.144091529104266,182.17483477213298,38.09971624596624,90.88352383932383,158.13024394593836,49.054524148678205,57.94001851455199,182.67987150661185,137.8857648947161
atoS,36.777652553468265,84.15967307847825,44.76707709423385,81.50502066130205,158.49597832007743,54.97754284323633,58.79041451517699,141.2933834548145,98.80724005725627
atpA,488.26491681546526,417.53720174124913,427.17942010625353,450.77478196263775,731.3054809345685,451.4631185743447,269.1217800831458,377.147497293439,373.1863593342805
atpB,763.5349745866029,734.6906933025177,584.5614151337171,507.2828748811089,401.7666664746417,491.2220029406166,329.1010877724173,499.00179739857685,400.92006351663673
atpC,492.6976368943167,597.0468047154193,475.1512159999324,553.132264699337,455.5886601491212,972.2547237861115,334.63736775363554,339.0130285686971,531.9123089748963
atpD,850.3463160661428,653.6963034274737,793.686176342468,712.9330678723842,380.01957942735083,1182.7897218528728,495.05390216503946,585.6348117258501,445.472048855392
atpE,1060.4309030468708,1518.4184432423253,1060.1382301237309,657.6100817472854,1137.4530215056393,1590.9760042073137,725.8156890631026,888.3682316811538,928.685132329816
atpF,931.1394894380966,972.7662656445997,797.6848303816575,737.4555962028701,1698.1559485303549,1383.8262622878603,537.919724263374,659.5736977364345,601.7067224930473
atpG,1004.2450025234606,857.4563661471093,1124.67805939802,547.1351445509549,491.65609574425997,991.2326688449997,478.9536713611356,547.4717973981863,400.66107122754323
atpH,702.1202410852944,340.821016736716,658.9514068330373,589.6972757915291,358.32815966784807,718.7987895823643,354.4489068319847,557.8651573280601,102.97046646416314
atpI,668.1693164176393,451.00391301080515,431.864358549559,378.59718695795834,334.81581323294995,582.9347399829785,297.3797641171121,305.7669405845084,290.9108176751371
avtA,104.38305807404655,150.20106099488623,91.07102785945614,114.75484563655948,265.5057359146553,108.22147096924029,105.68513494814405,222.8136955925625,129.89133591258928
azoR,26.9074363592592,143.52342687610874,28.443734932569733,100.84820337895815,0.0,40.14988949139341,47.34706002471623,154.4019734075254,95.8723715407041
azuC,12.309641034605576,186.63508768092285,0.0,70.95554539376364,0.0,106.44174435296955,184.33414325412127,53.13683833365158,222.60021897956588
bacA,142.80864690747617,142.39587886185546,123.14341449825186,109.22722865744777,86.90547677783724,172.65891830221815,98.17009257525774,239.58120466201885,155.24276220674756
baeR,78.55366697441512,110.33793655608591,99.92242561886559,165.0722370018125,187.02450115111918,66.91920409199426,93.57914294467919,140.92506883542217,113.84015348228834
baeS,38.70477633551162,95.33578280423507,39.52116866511988,95.9971926463348,82.68090499002571,41.27312597449532,58.17251069163591,89.4288447545242,96.30890884498234
bamA,276.1441098758708,315.46562764564845,287.252085922991,231.28455319773497,399.5248521554316,276.92293271653915,212.64953213774544,251.1911353927909,216.1941399279917
bamB,102.70158934273033,150.41478999203304,141.53960979492896,160.6841186019135,460.9212500643526,149.51486599859555,144.57367626135522,234.63497142668092,184.93882696891455
bamC,126.87044615273848,174.88895500444485,165.87662267968955,184.03423308199575,115.85597618478135,159.82533271597765,132.28081160833653,252.6294716185179,91.88595995662722
bamD,447.88627290244926,351.26188082301366,585.3947845217638,332.26360292224234,43.2130165453096,423.1601682367787,218.74548894602574,427.4621040193623,272.255450753971
bamE,172.02496937636263,245.2308177262835,82.32718694049854,156.43415563420405,372.9965638647775,182.64185684482865,113.12544081621004,188.70103185083775,238.13411583974698
barA,57.063605352108524,130.79731659341655,71.31322999021681,95.53390805282939,130.94249339940646,72.29413736035575,73.92189506407423,149.23414552682775,84.04170400227275
basR,76.2189895624558,139.71614011691779,77.91143144715713,83.76431175956363,205.9342463813068,95.22675080826696,66.79648757794219,154.78784834771326,73.40388386914255
basS,62.25946766457013,100.2060104068022,41.63138665254318,97.29530081298097,230.13068217788938,68.21372784276109,76.93574237677292,139.8725082905813,123.19236019959195
bax,231.56564606682653,414.3387469087719,282.8491978670936,274.27830235825303,262.8608511890687,330.7769331562209,144.96655769481453,298.1073242951188,179.4099946736605
bcp,238.8176587326067,342.6415536615646,193.47976054038742,315.71953644704234,541.6765386061738,246.76170134451885,145.950012493219,160.96739051901073,66.4483933930699
bcr,46.43896348384678,87.13452839598882,59.85095954440667,121.63126908136681,26.77683141094751,72.61955963202735,75.11232382550224,125.91690687850391,97.56281637895329
bcsA,77.70634315157157,96.98629572589694,64.32022800663508,121.9384187507642,194.82982030050238,79.40682067936872,93.93748502160634,153.99092269256028,126.03676488021338
bcsB,47.169139373919755,82.84558847481945,50.44818485297605,142.13446935635952,100.30738363625096,64.99975224617324,98.41152707161594,179.85866037817124,130.05397409245697
bcsC,68.58566583805685,104.33037344920731,67.68453776824306,114.35675540874776,60.587783819485885,76.5878406744225,104.74254426702228,146.2189966208527,106.96296144079633
bcsE,54.94022254425659,147.4807435312012,77.45361980444724,120.42582386168029,181.77176058875878,81.0194977669419,97.47087257800129,209.14821818013303,171.59272605363208
bcsF,8.096815297459816,101.48282892650178,11.803158432551658,119.31864803541573,166.10003234603374,33.29949776247866,26.475877546715736,29.85626103872048,15.309975998455075
bcsG,63.33508854901902,146.90847616026926,50.482772863034796,128.40278804837726,126.80551040817207,65.36064685533226,80.08913394406396,230.92510842114496,171.98635222466172
bcsZ,63.41310664282169,202.4156154197976,55.76960857151123,147.65205888367433,283.477388537231,97.3358915970211,79.35167934537428,244.049290336963,215.2426914165072
bdcA,40.83637489333235,107.57600084962509,23.85277955709956,102.8855408209573,17.866221966632203,64.99109660672106,69.28914305253493,159.53554285585747,78.22239837866121
bdcR,72.87315514409624,192.5365924297267,66.24509122107965,119.28256303933657,335.0187319076366,77.47992809509223,69.68031133887335,158.766432112062,120.22379251074406
bdm,116.91401446801234,188.91167510311766,98.24042978204612,226.4116993992054,206.70226247506423,89.03357779174189,228.6452353825158,118.140903895152,79.25164046259096
beeE,46.863592562737885,77.44791200408136,114.30999006715163,97.24203014301449,75.354748851669,65.94330921177209,128.42364118629385,89.7272687811281,121.84141732798794
bepA,141.44207181923244,187.6793395970278,178.15557169133115,182.53281741277306,324.14012869626004,148.53499626448325,179.08945333335063,255.77547796259745,219.92034954000653
betA,180.54686740609856,141.70047957515135,142.07198720881286,185.98619008966986,277.11568771727514,130.8787646804325,281.6944430573787,207.26992084516718,266.8712005915092
betB,98.43264826522227,118.85943067397476,93.56860423035212,124.42188960108524,124.70695707544171,101.75976867719206,162.02517793000897,194.8336309345002,180.66028464643955
betI,29.023686218196097,126.54587599944736,21.72306709664424,61.94129498404571,0.0,40.60230307028497,56.609680964030574,184.9161974011075,134.38960924454202
betT,57.1867104168804,157.22875124177781,50.27236014965777,105.3809620011444,166.8251888294324,56.180526449296764,58.788663114061144,152.73314239619498,107.28406571605235
bfd,123.83559970843157,144.08977806108436,86.9857009332292,104.46839529512587,0.0,68.04644622134833,102.31090317891464,19.914052027811575,270.4531506695412
bfr,146.58687161030815,314.6513452523822,162.82824851950053,258.687753929982,320.917798344035,217.0102040465815,114.99703808717435,307.03066738297093,159.50015690584345
bglA,141.18446822385488,169.2360992532774,170.25161860286636,158.13888681739732,93.90188495295776,166.47987003050838,126.93650858380755,156.02304155718443,134.2474758139041
bglB,76.0118858517275,120.00947971640102,80.67731788421078,136.16133144740988,103.82133656618329,82.81051928988727,132.7488820315283,212.92190599547195,136.2008505460162
bglF,82.889314261365,161.9439837071333,85.53033230318778,159.715466812228,124.30438203429698,82.36808676214103,125.22626087250055,217.50792335412484,118.95802437138256
bglG,47.54774976114037,158.5685675606033,40.61301826254334,83.09513213257722,38.101799534574056,58.47162194578946,62.30870130398475,148.90503828954175,141.30497771629123
bglH,63.40986433242989,140.66959202008604,57.71583222744774,101.80387465277158,146.73504898309358,48.231660569241996,88.58930032942106,149.4653494145006,153.4506379677086
bglJ,30.011558451626865,91.42175072204033,56.011984881317815,66.36471462984068,376.2974184122535,48.90849116511825,38.1781232709778,63.275158992709336,77.53016476469077
bglX,154.27122684311252,154.71072054303949,143.77085584367376,173.38616380299996,66.05837317740956,139.57387399834397,229.16817568648534,142.2679882528973,255.98298680629907
bhsA,15.666396110433874,90.29816931781757,101.67851210677341,80.022087305189,0.0,21.73256258547887,44.35231174897908,220.7526697656632,112.59429680943157
bioA,40.411267915632,145.35268952007482,42.1619798893008,145.84756510174978,68.2323481711707,44.52716895341553,51.22774446248253,181.04585838573547,145.3002592159807
bioB,77.92024517322328,139.97280802191855,92.3555144141672,178.09773732888092,238.95428284478402,80.5731775144811,125.42976118787969,151.5211492633474,208.12639350196798
bioC,22.025622424694923,73.58497280338938,30.702972969331103,57.6122737401304,89.43036662186452,37.18401967329439,52.72316612610244,158.49959777237783,86.45633505009924
bioD,104.25067672670384,204.70975161677825,115.77160708742544,111.58579304377176,118.53368679985984,96.35758588384047,120.9653601749305,337.37660204302347,306.80522438132556
bioF,25.483586986429373,84.227118847036,17.06418056584879,82.36781825031328,132.5348829524716,32.532051081413904,33.86518376067223,148.8935615437489,79.94403968268917
bioH,47.09244999293879,163.90166471860437,54.42173179418702,88.51803987622351,95.96316265657234,77.75847145968704,89.38081774069933,171.0055106964846,147.57008680406042
bioP,32.89586114333896,152.80274454015498,39.219868666385786,114.31726757884144,0.0,40.81919387095797,43.838440479024996,93.48541090833767,78.77132749009041
bipA,124.35950700145298,174.01479742698402,128.12168467615086,170.08453988786175,44.06021910652685,131.83485371460847,179.61151369833186,133.21265536461362,155.09053085741485
birA,123.09394397838705,173.93402311284493,117.51173883836864,157.98504370367837,33.013671025298635,170.95252366043465,107.09523086335952,178.02491054143889,170.7646866206929
bisC,64.72641790718862,118.62915839193472,57.609931818178445,107.58753640260629,124.61345357292156,68.23224301793888,77.97840932497111,156.63210036931852,111.71906877082232
blc,90.8945857113092,245.1055721605397,122.55673120840835,159.53038913811355,78.83219512692658,194.51135200939913,324.17795850157586,271.8337358799052,249.33100370253337
blr,169.44192520906384,137.83175108858214,86.65868701994638,248.77614896919303,111.36611692534073,183.8394041248255,162.22079823004628,286.17982931123777,174.28499287877148
bluF,36.79819951250384,123.95205048391207,31.900045352662872,96.26419413446006,62.09838833055678,61.8994907330815,69.21304845718339,115.95405117561195,142.09655067640074
